start,end,"duration [rev]",description,"CCD row",origin
2179.732084,2179.734862,0.002778,VPU software update plus commissioning,4,ObjectLog
2179.732726,2179.735504,0.002778,VPU software update plus commissioning,5,ObjectLog
2179.732970,2179.735748,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.733624,2179.736409,0.002784,VPU software update plus commissioning,5,ObjectLog
2179.733631,2179.736409,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.734302,2179.737080,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.735619,2179.738397,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.735799,2179.738577,0.002778,VPU software update plus commissioning,4,ObjectLog
2179.736298,2179.739075,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.736506,2179.739284,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.736705,2179.739483,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.737643,2179.740503,0.002860,VPU software update plus commissioning,7,ObjectLog
2179.738196,2179.740974,0.002778,VPU software update plus commissioning,5,ObjectLog
2179.738329,2179.741140,0.002812,VPU software update plus commissioning,6,ObjectLog
2179.738362,2179.741140,0.002778,VPU software update plus commissioning,4,ObjectLog
2179.738608,2179.741386,0.002778,VPU software update plus commissioning,5,ObjectLog
2179.739684,2179.742498,0.002814,VPU software update plus commissioning,7,ObjectLog
2179.740228,2179.743005,0.002778,VPU software update plus commissioning,5,ObjectLog
2179.740771,2179.743548,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.741125,2179.743902,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.742203,2179.744981,0.002778,VPU software update plus commissioning,4,ObjectLog
2179.742253,2179.745030,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.742971,2179.745748,0.002778,VPU software update plus commissioning,4,ObjectLog
2179.743610,2179.746387,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.743934,2179.746732,0.002798,VPU software update plus commissioning,4,ObjectLog
2179.744762,2179.747540,0.002778,VPU software update plus commissioning,5,ObjectLog
2179.746011,2179.748789,0.002778,VPU software update plus commissioning,6,ObjectLog
2179.746467,2179.749294,0.002826,VPU software update plus commissioning,5,ObjectLog
2179.746492,2179.749294,0.002802,VPU software update plus commissioning,6,ObjectLog
2179.746516,2179.749294,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.746664,2179.749442,0.002778,VPU software update plus commissioning,7,ObjectLog
2179.747804,2179.750582,0.002778,VPU software update plus commissioning,4,ObjectLog
2179.748049,2179.750858,0.002809,VPU software update plus commissioning,4,ObjectLog
2179.748177,2179.750954,0.002778,VPU software update plus commissioning,7,ObjectLog
2183.000000,2227.000000,44.000000,VPU software test,4,Manual
2183.000000,2227.000000,44.000000,VPU software test,5,Manual
2183.000000,2227.000000,44.000000,VPU software test,6,Manual
2183.000000,2227.000000,44.000000,VPU software test,7,Manual
2192.251208,2192.254755,0.003547,Payload data handling unit anomaly,5,ObjectLog
2192.251572,2192.254755,0.003183,Payload data handling unit anomaly,6,ObjectLog
2192.251755,2195.218422,2.966667,Payload data handling unit anomaly,4,AGIS
2192.251755,2195.218422,2.966667,Payload data handling unit anomaly,5,AGIS
2192.251755,2195.218422,2.966667,Payload data handling unit anomaly,6,AGIS
2192.251755,2195.218422,2.966667,Payload data handling unit anomaly,7,AGIS
2192.251789,2192.254743,0.002955,Payload data handling unit anomaly,7,ObjectLog
2192.251859,2192.254751,0.002892,Payload data handling unit anomaly,4,ObjectLog
2210.765708,2210.768255,0.002547,Micro-meteoroid hit,4,AGIS
2210.765708,2210.768255,0.002547,Micro-meteoroid hit,5,AGIS
2210.765708,2210.768255,0.002547,Micro-meteoroid hit,6,AGIS
2210.765708,2210.768255,0.002547,Micro-meteoroid hit,7,AGIS
2228.405292,2228.406449,0.001157,Micro-meteoroid hit,4,AGIS
2228.405292,2228.406449,0.001157,Micro-meteoroid hit,5,AGIS
2228.405292,2228.406449,0.001157,Micro-meteoroid hit,6,AGIS
2228.405292,2228.406449,0.001157,Micro-meteoroid hit,7,AGIS
2233.850326,2233.882887,0.032561,VPU software test,4,ObjectLog
2233.850366,2233.878143,0.027778,VPU software test,4,AGIS
2233.850366,2233.878143,0.027778,VPU software test,5,AGIS
2233.850366,2233.878143,0.027778,VPU software test,6,AGIS
2233.850366,2233.878143,0.027778,VPU software test,7,AGIS
2233.850519,2233.880949,0.030430,VPU software test,6,ObjectLog
2233.850751,2233.866037,0.015286,VPU software test,7,ObjectLog
2233.850862,2233.858546,0.007683,VPU software test,5,ObjectLog
2233.859684,2233.876363,0.016679,VPU software test,5,ObjectLog
2233.861252,2233.866149,0.004896,VPU software test,4,ObjectLog
2233.864962,2233.876544,0.011582,VPU software test,4,ObjectLog
2233.876206,2233.882887,0.006681,VPU software test,5,ObjectLog
2233.885323,2233.909107,0.023783,VPU software test,6,ObjectLog
2233.888133,2233.908874,0.020740,VPU software test,5,ObjectLog
2233.898977,2233.921199,0.022222,VPU software test,4,AGIS
2233.898977,2233.921199,0.022222,VPU software test,5,AGIS
2233.898977,2233.921199,0.022222,VPU software test,6,AGIS
2233.898977,2233.921199,0.022222,VPU software test,7,AGIS
2233.915430,2233.928425,0.012995,VPU software test,6,ObjectLog
2233.932219,2233.961209,0.028990,VPU software test,4,ObjectLog
2233.932934,2233.961209,0.028274,VPU software test,6,ObjectLog
2233.935195,2233.948902,0.013708,VPU software test,5,ObjectLog
2233.935267,2233.940598,0.005331,VPU software test,7,ObjectLog
2233.937870,2233.949513,0.011643,VPU software test,7,ObjectLog
2233.938060,2233.949562,0.011502,VPU software test,4,ObjectLog
2233.942350,2233.961209,0.018859,VPU software test,6,ObjectLog
2233.961372,2233.975462,0.014090,VPU software test,4,ObjectLog
2233.967032,2234.010088,0.043056,VPU software test,4,AGIS
2233.967032,2234.010088,0.043056,VPU software test,5,AGIS
2233.967032,2234.010088,0.043056,VPU software test,6,AGIS
2233.967032,2234.010088,0.043056,VPU software test,7,AGIS
2233.972227,2233.975462,0.003235,VPU software test,7,ObjectLog
2233.972736,2233.984059,0.011323,VPU software test,7,ObjectLog
2233.981330,2233.985940,0.004610,VPU software test,7,ObjectLog
2233.996068,2234.009668,0.013600,VPU software test,7,ObjectLog
2235.598924,2235.607139,0.008214,VPU software test,4,ObjectLog
2235.599115,2235.607139,0.008023,VPU software test,6,ObjectLog
2235.601805,2235.606355,0.004550,VPU software test,7,ObjectLog
2235.605938,2235.616855,0.010917,VPU software test,6,ObjectLog
2235.606046,2235.610410,0.004365,VPU software test,4,ObjectLog
2235.606267,2235.610538,0.004271,VPU software test,5,ObjectLog
2235.609134,2235.614357,0.005223,VPU software test,4,ObjectLog
2235.609479,2235.614357,0.004878,VPU software test,7,ObjectLog
2235.610190,2235.614357,0.004167,VPU software test,6,ObjectLog
2235.614316,2235.618308,0.003992,VPU software test,4,ObjectLog
2235.659367,2235.664932,0.005564,VPU software test,5,ObjectLog
2235.659383,2235.664713,0.005330,VPU software test,6,ObjectLog
2235.659759,2235.664713,0.004954,VPU software test,4,ObjectLog
2235.664254,2235.676754,0.012500,VPU software test,4,AGIS
2235.664254,2235.676754,0.012500,VPU software test,5,AGIS
2235.664254,2235.676754,0.012500,VPU software test,6,AGIS
2235.664254,2235.676754,0.012500,VPU software test,7,AGIS
2235.664819,2235.678221,0.013401,VPU software test,5,ObjectLog
2235.667138,2235.671051,0.003913,VPU software test,6,ObjectLog
2235.668422,2235.673202,0.004780,VPU software test,7,ObjectLog
2235.669020,2235.672774,0.003754,VPU software test,5,ObjectLog
2235.669212,2235.673202,0.003991,VPU software test,4,ObjectLog
2235.669286,2235.673110,0.003824,VPU software test,6,ObjectLog
2235.670826,2235.678221,0.007395,VPU software test,7,ObjectLog
2235.671067,2235.675029,0.003962,VPU software test,5,ObjectLog
2235.671401,2235.677974,0.006573,VPU software test,6,ObjectLog
2235.671498,2235.675506,0.004008,VPU software test,4,ObjectLog
2235.673973,2235.678197,0.004225,VPU software test,4,ObjectLog
2235.676094,2235.690739,0.014645,VPU software test,5,ObjectLog
2235.676910,2235.682084,0.005174,VPU software test,7,ObjectLog
2235.678068,2235.682084,0.004016,VPU software test,6,ObjectLog
2235.679481,2235.690739,0.011258,VPU software test,4,ObjectLog
2235.680581,2235.686790,0.006208,VPU software test,5,ObjectLog
2235.682723,2235.690739,0.008015,VPU software test,4,ObjectLog
2235.682761,2235.690739,0.007978,VPU software test,7,ObjectLog
2235.684200,2235.689091,0.004891,VPU software test,6,ObjectLog
2235.684532,2235.689164,0.004631,VPU software test,4,ObjectLog
2235.685737,2235.690739,0.005001,VPU software test,7,ObjectLog
2235.685862,2235.690329,0.004467,VPU software test,5,ObjectLog
2235.690170,2235.695164,0.004994,VPU software test,4,ObjectLog
2235.693214,2235.698651,0.005437,VPU software test,6,ObjectLog
2235.697672,2235.703318,0.005645,VPU software test,7,ObjectLog
2235.700799,2235.722901,0.022102,VPU software test,4,ObjectLog
2235.705098,2235.714887,0.009789,VPU software test,5,ObjectLog
2235.706701,2235.715199,0.008498,VPU software test,6,ObjectLog
2235.709794,2235.715074,0.005280,VPU software test,7,ObjectLog
2235.715658,2235.721593,0.005935,VPU software test,5,ObjectLog
2235.715937,2235.721800,0.005864,VPU software test,7,ObjectLog
2235.724711,2235.731123,0.006412,VPU software test,4,ObjectLog
2235.725291,2235.730410,0.005119,VPU software test,6,ObjectLog
2235.729404,2235.740515,0.011111,VPU software test,7,ObjectLog
2235.729743,2235.736161,0.006418,VPU software test,5,ObjectLog
2235.731278,2235.737695,0.006417,VPU software test,6,ObjectLog
2235.741653,2235.754364,0.012711,VPU software test,7,ObjectLog
2235.743167,2235.747028,0.003861,VPU software test,7,ObjectLog
2235.744300,2235.754364,0.010064,VPU software test,7,ObjectLog
2235.744307,2235.754364,0.010058,VPU software test,5,ObjectLog
2235.744615,2235.748061,0.003446,VPU software test,7,ObjectLog
2235.755242,2235.759289,0.004047,VPU software test,5,ObjectLog
2235.756564,2235.767545,0.010981,VPU software test,5,ObjectLog
2235.756769,2235.767545,0.010776,VPU software test,6,ObjectLog
2235.757398,2235.762556,0.005158,VPU software test,5,ObjectLog
2235.757485,2235.767545,0.010060,VPU software test,4,ObjectLog
2235.759865,2235.762848,0.002983,VPU software test,5,ObjectLog
2235.760141,2235.763125,0.002984,VPU software test,5,ObjectLog
2235.760406,2235.765292,0.004886,VPU software test,5,ObjectLog
2235.767693,2235.774820,0.007127,VPU software test,6,ObjectLog
2235.768410,2235.774820,0.006410,VPU software test,4,ObjectLog
2235.773449,2235.783511,0.010062,VPU software test,5,ObjectLog
2235.774394,2235.783511,0.009117,VPU software test,5,ObjectLog
2235.775694,2235.779954,0.004261,VPU software test,4,ObjectLog
2235.777225,2235.781451,0.004226,VPU software test,4,ObjectLog
2235.785219,2235.788626,0.003407,VPU software test,7,ObjectLog
2235.785908,2235.791189,0.005281,VPU software test,7,ObjectLog
2235.789332,2235.812699,0.023367,VPU software test,6,ObjectLog
2235.792012,2235.801793,0.009781,VPU software test,4,ObjectLog
2235.794492,2235.808536,0.014044,VPU software test,7,ObjectLog
2235.798253,2235.810900,0.012647,VPU software test,5,ObjectLog
2235.801933,2235.807623,0.005690,VPU software test,6,ObjectLog
2235.804865,2235.810844,0.005979,VPU software test,4,ObjectLog
2235.810083,2235.815918,0.005835,VPU software test,7,ObjectLog
2235.810626,2235.815846,0.005220,VPU software test,4,ObjectLog
2235.810657,2235.815646,0.004989,VPU software test,5,ObjectLog
2235.810848,2235.815918,0.005070,VPU software test,6,ObjectLog
2235.817379,2235.821756,0.004377,VPU software test,7,ObjectLog
2235.819042,2235.827019,0.007977,VPU software test,7,ObjectLog
2235.822267,2235.827019,0.004752,VPU software test,4,ObjectLog
2235.822675,2235.826994,0.004319,VPU software test,6,ObjectLog
2235.822779,2235.827019,0.004240,VPU software test,5,ObjectLog
2235.825880,2235.833368,0.007488,VPU software test,6,ObjectLog
2235.828693,2235.833368,0.004674,VPU software test,5,ObjectLog
2235.829484,2235.833326,0.003842,VPU software test,6,ObjectLog
2235.831025,2235.837781,0.006756,VPU software test,4,ObjectLog
2235.832156,2235.837781,0.005624,VPU software test,7,ObjectLog
2235.833204,2235.836906,0.003702,VPU software test,5,ObjectLog
2235.833283,2235.836946,0.003664,VPU software test,6,ObjectLog
2235.837593,2235.842419,0.004826,VPU software test,6,ObjectLog
2235.837958,2235.841454,0.003496,VPU software test,7,ObjectLog
2235.838158,2235.841679,0.003521,VPU software test,5,ObjectLog
2235.838185,2235.841680,0.003495,VPU software test,4,ObjectLog
2235.840478,2235.846758,0.006280,VPU software test,4,ObjectLog
2235.841857,2235.846753,0.004896,VPU software test,7,ObjectLog
2235.842599,2235.846642,0.004043,VPU software test,4,ObjectLog
2235.842782,2235.846753,0.003971,VPU software test,5,ObjectLog
2235.845711,2235.851578,0.005867,VPU software test,4,ObjectLog
2235.846369,2235.850712,0.004343,VPU software test,7,ObjectLog
2235.846521,2235.850706,0.004184,VPU software test,5,ObjectLog
2235.846584,2235.850712,0.004128,VPU software test,6,ObjectLog
2246.645182,2246.648374,0.003192,Station-keeping manoeuvre #17,6,ObjectLog
2246.645191,2246.648362,0.003171,Station-keeping manoeuvre #17,7,ObjectLog
2246.645466,2246.648366,0.002900,Station-keeping manoeuvre #17,4,ObjectLog
2246.645537,2246.648365,0.002828,Station-keeping manoeuvre #17,5,ObjectLog
2246.648977,2246.842032,0.193056,Station-keeping manoeuvre #17,4,AGIS
2246.648977,2246.842032,0.193056,Station-keeping manoeuvre #17,5,AGIS
2246.648977,2246.842032,0.193056,Station-keeping manoeuvre #17,6,AGIS
2246.648977,2246.842032,0.193056,Station-keeping manoeuvre #17,7,AGIS
2266.608732,2266.613195,0.004464,Payload data handling unit update,6,ObjectLog
2266.609061,2266.613186,0.004125,Payload data handling unit update,5,ObjectLog
2266.609306,2266.613188,0.003882,Payload data handling unit update,4,ObjectLog
2266.609321,2266.613183,0.003861,Payload data handling unit update,7,ObjectLog
2269.000000,2272.500000,3.500000,VPU software test,5,Manual
2278.937559,2278.939180,0.001621,Micro-meteoroid hit,4,AGIS
2278.937559,2278.939180,0.001621,Micro-meteoroid hit,5,AGIS
